Series Name,Series Code,Country Name,Country Code,2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Urban population (% of total population),SP.URB.TOTL.IN.ZS,European Union,EUU,73.8743742665848,74.089077283109,74.1940799110393,74.3251511986635,74.4596491524844,74.5499802167242,74.6469353508505,74.7659603902094,74.8943502719612,75.0300099964199
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Faroe Islands,FRO,38.1431503295898,38.3200225830078,38.3324699401855,38.4058837890625,38.3945655822754,38.6689987182617,38.8083763122559,38.9959824546757,39.1975270123645,39.4132325882965
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Fiji,FJI,54.6234188083653,55.1734720973874,55.7408343449609,56.2328347385698,56.70989552257,57.186684691874,57.6618364761928,58.1352701465266,58.6069049738768,59.0766602292457
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Finland,FIN,71.3054930040604,71.6158383428171,71.9563038312956,72.3423467740343,72.7431214358314,73.0849439791673,73.3710215780329,73.6967597835949,74.0062548602828,74.2637190463636
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Fragile and conflict affected situations,FCS,43.5210484941133,43.8128075913534,44.1056109363171,44.390682523655,44.653472474234,44.9346292149919,45.2430817899977,45.5264138281594,45.7781084821062,46.1538252985064
Urban population (% of total population),SP.URB.TOTL.IN.ZS,France,FRA,77.7610919150066,78.5999114705779,78.6467804026368,78.6714432536599,78.6890784549356,78.7119131765249,78.7364603392338,78.7591921123356,78.7804323126547,78.7999750964116
Urban population (% of total population),SP.URB.TOTL.IN.ZS,French Polynesia,PYF,61.7374742154907,61.7744381369651,61.7896941062846,61.7888025236875,61.7824142427508,61.7673100921,61.7399813226008,61.6913806937112,61.6967135028569,61.7191984724331
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Gabon,GAB,88.085308383892,88.5445883406178,89.0009733256896,89.4539949981866,89.9031850170394,90.3480750410147,90.7881967286967,91.2243355459988,91.6375962797313,91.8632094677575
Urban population (% of total population),SP.URB.TOTL.IN.ZS,"Gambia, The",GMB,59.2458499408388,59.8652472486563,60.471712657237,61.0645869348107,61.643210849607,62.2069251698555,62.7550706637859,63.2869880996278,63.8020182456108,64.2994103409645
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Georgia,GEO,57.3803800455672,57.6984032005062,57.9996827205757,58.3038181862576,58.6304091780343,58.9990552763878,59.4293560618005,60.0101622679115,60.7523077799724,61.0789605093733
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Germany,DEU,80.6974371632814,80.8347870684725,80.9842544038853,81.1423036204018,81.3053991689039,81.4700055002738,81.6325870653934,81.7867852780995,81.9034366692129,82.0211432579125
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Ghana,GHA,53.6226415210752,54.167052758274,54.6991419779128,55.218477566593,55.7246279109161,56.2171613974837,56.6952556826536,57.250609602871,57.8074737774654,58.3654868038581
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Gibraltar,GIB,100,100,100,100,100,100,100,100,100,100
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Greece,GRC,77.5194426317545,77.7122988766348,77.8895342613411,78.0490656849874,78.1888100466875,78.3066842455552,78.3884898647442,78.5502190980809,78.7746303842088,78.9967856500534
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Greenland,GRL,86.046257019043,86.2261047363281,86.3915557861328,86.72509765625,87.0217895507812,87.2840881978115,87.5452017613678,87.8049405256832,88.0631147749908,88.3195347935238
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Grenada,GRD,35.9319491111708,35.9706014181883,36.0173296416579,36.0720421424532,36.1346465679904,36.2050502515788,36.2831603706908,36.3688840183487,36.462128238584,36.5628000454229
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Guam,GUM,94.079145108702,94.079467256407,94.0797139460527,94.079885002321,94.0799802498939,94.0804991087801,94.0884327694075,94.1068261842046,94.1349341638921,94.1726346571831
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Guatemala,GTM,53.4411050262961,53.6609232857043,53.7994723140017,53.845962303542,54.1882267267974,54.5483167911628,54.9047071553758,55.2581228215265,55.6082319565539,55.9547027274763
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Guinea,GIN,35.0373191833496,35.3100280761719,35.5827331542969,35.8554382324219,36.1281547546387,36.4802208060551,36.8502178436256,37.2384967469106,37.6454083954705,38.0713036688655
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Guinea-Bissau,GNB,42.1568145751953,42.586109161377,43.0155792236328,43.4449081420898,43.8745574951172,44.3038330078125,44.7334136962891,45.1627159118652,45.5923843383789,46.113204421822
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Guyana,GUY,26.4043918297579,26.4080892882899,26.412905546573,26.4188378517884,26.4258834773058,26.4340397353676,26.443303961947,26.4536735068183,26.4651457279878,26.477717988557
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Haiti,HTI,49.4334707759572,50.087821148256,50.735083378449,51.374898112219,52.0069059952475,52.6307476732151,53.2460637918026,53.8524949966907,54.4496819335618,55.0372652481002
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Heavily indebted poor countries (HIPC),HPC,33.8811007245147,34.3112319405726,34.7491017080037,35.1961108060605,35.6138460414847,36.0300593848953,36.4724990615456,36.9472479538651,37.3896717239115,37.8680678923232
Urban population (% of total population),SP.URB.TOTL.IN.ZS,High income,HIC,79.3873774562132,79.4995354743216,79.5646361553009,79.6245241556879,79.6868467579363,79.7425272244963,79.8087649305671,79.9046308853316,80.0174997946605,80.1322252154974
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Honduras,HND,54.3828473751434,54.8868414578857,55.3877322339915,55.8852577716247,56.3791561389766,56.8691654042685,57.3550236357547,57.8364689017254,58.3132392705102,58.7850728104829
Urban population (% of total population),SP.URB.TOTL.IN.ZS,"Hong Kong SAR, China",HKG,100,100,100,100,100,100,100,100,100,100
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Hungary,HUN,70.4847717285156,70.4733810424805,70.4542541503906,70.4711761474609,70.4565277099609,70.2917327880859,70.2059275331413,70.1585064243445,70.2923026891431,70.491825943218
Urban population (% of total population),SP.URB.TOTL.IN.ZS,IBRD only,IBD,..,..,..,..,..,..,..,..,..,..
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Iceland,ISL,93.727919768566,93.7822647094726,93.7718982310092,93.8526667025487,93.9770847416131,94.1367102874722,94.2108206403841,94.1787071228028,94.1518261784801,94.1819039916522
Urban population (% of total population),SP.URB.TOTL.IN.ZS,IDA & IBRD total,IBT,49.5541695951727,50.1161429968315,50.6435884708012,51.1819701268996,51.6640843924242,52.0441331737646,52.5067410155359,52.8148643869515,53.0808012257073,53.3673423695913
Urban population (% of total population),SP.URB.TOTL.IN.ZS,IDA blend,IDB,..,..,..,..,..,..,..,..,..,..
Urban population (% of total population),SP.URB.TOTL.IN.ZS,IDA only,IDX,..,..,..,..,..,..,..,..,..,..
Urban population (% of total population),SP.URB.TOTL.IN.ZS,IDA total,IDA,..,..,..,..,..,..,..,..,..,..
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Iraq,IRQ,69.920524597168,69.9123778259643,69.8944511190753,69.8765148865842,69.8683395385742,69.8683166503906,69.8682708740234,69.8682861328125,69.868278503418,69.8861494108913
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Ireland,IRL,62.6392123492764,62.7229399123734,62.9035196521232,63.0844503476779,63.2737009154127,63.4713366724915,63.6774229356985,63.8920250215059,64.1152082461268,64.3470379255585
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Isle of Man,IMN,52.1164840474526,52.1331532169475,52.1498415744309,52.1651893864538,52.1789898247578,52.1909519786866,52.1999559660634,52.1955609162662,52.1832571730182,52.1633405796294
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Israel,ISR,91.7042921554705,91.6894623646632,91.6701057535759,91.6456193546346,91.6154002002652,91.5788453228939,91.5353517549466,91.4979834273327,91.5089569794505,91.536188843818
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Italy,ITA,69.6100006103516,69.5969232525286,69.5180784259382,69.4800033569336,69.5050010681153,69.5187492370606,69.4812507629394,69.4839779766539,69.5381540123301,69.6047535143071
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Jamaica,JAM,55.1995248014924,55.549259277615,55.9152267548307,56.297410990325,56.6957957395074,57.1103647563627,57.5411017937226,57.9879906034775,58.4510149367429,58.9301585439922
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Japan,JPN,91.3532644103625,91.4541254852142,91.5498419685883,91.6377318609728,91.7164207898107,91.7809926267889,91.8741049279527,91.9776532428406,92.0826903891473,92.1901718034531
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Jordan,JOR,89.8881391939133,90.56272794707,90.8764609714428,91.2008859099729,91.515966492507,91.8216722992319,92.117972910453,92.4048379066163,92.682236868336,92.9501393764286
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Kenya,KEN,31.7338026039958,31.6502520105647,31.5383650847102,31.3940041639796,31.1895566421135,31.2063494632616,31.2879334021971,31.4307820066946,31.6330340816429,31.8937831721599
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Kiribati,KIR,50.9541970402064,51.7710553002321,52.9734697275451,54.5004023142497,56.2846727145489,58.4123714112748,59.6364645301985,60.5739126559419,61.5244676194408,62.4620431275642
Urban population (% of total population),SP.URB.TOTL.IN.ZS,"Korea, Dem. People's Rep.",PRK,61.3247571174501,61.5681351428803,61.8206076091402,62.0826119807623,62.3542226611578,62.6355140538495,62.926560562457,63.2274365906829,63.5382165423021,63.8589748211522
Urban population (% of total population),SP.URB.TOTL.IN.ZS,"Korea, Rep.",KOR,81.639489860678,81.5559241797057,81.471030429984,81.3823523035196,81.2901063535619,81.1759595622913,81.1616526507785,81.1624941626873,81.1645551720421,81.1682528469686
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Kosovo,XKX,39.917681154075,40.7783748317802,41.7578065585746,42.8378095837429,44.0002171565695,45.2268625263391,46.4995789423362,47.8001996538455,49.1105579101515,50.3214443938994
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Kyrgyz Republic,KGZ,35.1008937681291,35.0515747230627,34.9980805726839,34.9408997219466,34.8805205758044,34.8174315392111,34.7521210171204,34.7003053497743,34.706439175362,34.7219977865937
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Lao PDR,LAO,33.1240204432199,33.8267455533474,34.5115346444216,35.2050070032013,35.9072880879451,36.6185033569111,37.338778268357,38.0682382805397,38.8070088517156,39.5552154401406
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Late-demographic dividend,LTE,60.7294578905785,61.7622468361698,62.7392997946222,63.7579414927705,64.6307387465605,65.2628533920572,66.1284353462167,66.5775786046606,66.9097067880547,67.2580226672191
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Latin America & Caribbean,LCN,79.4004597252698,79.6161243552428,79.8285331741903,80.019051151549,80.2273019080141,80.4373918446532,80.6341871510641,80.8277327769,81.0435031476023,81.2717000968592
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Latin America & Caribbean (excluding high income),LAC,78.7052501821736,78.9382028591705,79.1732547040471,79.39536132929,79.6346434391868,79.8692548857256,80.0850327420149,80.294444140205,80.5262275066979,80.7702310770957
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Latin America & the Caribbean (IDA & IBRD countries),TLA,79.3548258170168,79.5767193908271,79.7952284112037,79.992282192881,80.2043693016899,80.4192977316043,80.621099914497,80.8195255101746,81.0398075940594,81.2720096738405
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Latvia,LVA,67.8965395668259,67.9307110858472,67.9706866054779,68.0160346376376,68.066323694246,68.1211222872228,68.1808791463693,68.2570218109034,68.3586316343061,68.4839492628509
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Least developed countries: UN classification,LDC,32.1047483080213,32.5666253276981,33.039366595905,33.5157241184012,33.9602697628177,34.386093996674,34.8170450065276,35.2589263540141,35.6959352473229,36.1654678544613
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Lebanon,LBN,88.6246882038608,88.835892633396,89.0519233886895,89.272833088641,89.4986743521503,89.729499798117,89.965362045441,90.206313713022,90.4524074197598,90.703695784554
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Lesotho,LSO,34.0903875831861,35.5077950709441,36.5283648068846,37.569092747415,38.6040920446259,39.6329305425532,40.6551760851997,41.6703965165322,42.6781596804785,43.6780334209246
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Liberia,LBR,50.7434382961363,51.2687310234384,51.7957569553849,52.3245795497906,52.85526226447,53.3878685572381,53.9224618859098,54.4591057083,54.997863482224,55.5387986654968
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Libya,LBY,87.8159103393555,87.8160056703177,87.8166729870528,87.818484275334,87.8220115209342,87.8278267096263,87.8365018271835,87.8486088593786,87.8647197919848,87.8854066107749
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Liechtenstein,LIE,14.4535587761782,14.4802918687379,14.5144332791067,14.5565184941154,14.6070830005951,14.6666622853765,14.6989159370696,14.6923070071538,14.6783761234077,14.657584904886
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Lithuania,LTU,67.2282485961914,67.1894226074219,67.1012954711914,67.1464742010457,67.245735168457,67.4254608154297,68.1912117004395,68.2866452426813,68.575454583199,68.8285833315315
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Low & middle income,LMY,49.1189517027079,49.7204695578971,50.2874702006731,50.8689616562196,51.3919045639979,51.808719825947,52.3095923972594,52.6396704057543,52.9287910725292,53.2338185167989
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Low income,LIC,33.8598112051753,34.1587699266868,34.5083826756174,34.8905984783002,35.2627989918991,35.6481034487706,36.0231245330033,36.4160805989563,36.8047741771747,37.2181749219528
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Lower middle income,LMC,37.9496934088792,38.3536374974923,38.7516843452381,39.1530054045371,39.5561176956246,39.9662945211379,40.3837157469299,40.7971368007104,41.2145785460972,41.6165663262882
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Luxembourg,LUX,90.9893679353068,91.5357090052649,92.0963768119916,92.6709441899184,93.2589839734767,93.8600689970981,94.5861743396533,94.7605400940185,94.8015300320787,94.8438702866393
Urban population (% of total population),SP.URB.TOTL.IN.ZS,"Macao SAR, China",MAC,100,100,100,100,100,100,100,100,100,100
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Madagascar,MDG,29.1731079210354,29.4239466316878,29.671033028335,29.9181125346909,30.3046972370204,30.7019474167548,31.1137123216036,31.5397813465886,31.9799438860946,32.4339893339844
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Malawi,MWI,15.8338504946918,15.899632938282,15.9634281867266,16.0221486554255,16.1383746619001,16.2961471756409,16.4881925800694,16.7146031979436,16.9748746665356,17.268503531213
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Malaysia,MYS,73.4387869957006,73.8588978909614,74.2354806421432,74.5634625145296,74.8377707734042,75.0511895575672,75.5088628191907,75.9741357073003,76.4434752105739,76.9170296648992
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Maldives,MDV,38.5771510715291,38.9560872317815,39.32787719143,39.6923354428279,40.0492764783282,40.3985147902839,40.7398648710483,41.0641769690663,41.5096832933973,41.9982152717385
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Mali,MLI,25.847015486705,26.4468586077195,27.0646702892896,27.6999185916288,28.3520715749509,29.0205972994693,29.7049638253978,30.4015705681899,31.0031889023235,31.6075621182225
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Malta,MLT,94.4387696268011,94.4800033569336,94.5691806330314,94.7242373261706,94.9332032524644,95.1841082280263,95.5145343617045,95.6003155132879,95.6272277147965,95.6546264490509
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Marshall Islands,MHL,75.4702568207363,75.8524215301796,76.2253071645634,76.5886712229035,76.9422712042154,77.285864607515,77.6163157431143,77.9855966195187,78.3593928884282,78.7325660244112
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Mauritania,MRT,51.6680350049622,52.9185627319946,54.1970448502004,55.1305077000081,56.0596215779146,56.9836701058893,57.901535141641,58.8120996197226,59.7142464747058,60.6068586411829
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Mauritius,MUS,39.6709610617726,39.5578893260494,39.4499348663789,39.3474905591359,39.2509492806955,39.1607039074325,39.077147315722,39.0000125885784,39.0039901092226,39.0162147027917
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Mexico,MEX,77.1903854182753,77.4405087351486,77.7206924598541,78.0271223924494,78.355984332992,78.677960602824,78.9324007418057,79.199683215791,79.4734935748046,79.7538805976118
Urban population (% of total population),SP.URB.TOTL.IN.ZS,"Micronesia, Fed. Sts.",FSM,22.3122336099411,22.3214896137555,22.332401189542,22.3449820355433,22.359245777081,22.3752060036598,22.3928762855411,22.4122701819053,22.4334012451903,22.4562830235421
Urban population (% of total population),SP.URB.TOTL.IN.ZS,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,50.6192148296493,50.8273618824722,51.0212891329828,51.2278326304515,51.461592912125,51.6896857274925,51.9157887433595,52.1693289932022,52.4233912654293,52.6418305162983
Urban population (% of total population),SP.URB.TOTL.IN.ZS,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,50.385107716384,50.5924176765155,50.7866571436082,50.9917156514723,51.2234331146053,51.4495362826798,51.6735754616086,51.925275557204,52.1776709218643,52.3941964396274
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Middle income,MIC,50.4854071062702,51.134318051791,51.743714030285,52.3690840838855,52.93440338769,53.3835349277602,53.9265957422304,54.2809961716245,54.5922781552452,54.9182232798643
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Moldova,MDA,39.6954040527344,39.7373237609863,39.9736557006836,40.3258094787598,40.772289276123,41.3368530273438,41.8115425109863,42.4048843383789,43.0011825561523,43.516471862793
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Monaco,MCO,100,100,100,100,100,100,100,100,100,100
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Mongolia,MNG,67.9999999906095,67.9776754820979,67.9260583223672,67.8683444833372,67.8277299551557,68.0894771770775,69.2153244018555,69.783805847168,70.4464492797852,70.9566040039062
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Montenegro,MNE,64.8181652937171,64.9101692293409,64.9992438680584,65.0854068937869,65.1686759904159,65.2490688418027,65.3266031317675,65.4012965440866,65.4731667624849,65.5422314706266
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Morocco,MAR,60.6417124737154,60.9657656537179,61.2761057031842,61.5695822753314,61.8430450233765,62.0933436005366,62.3173276600289,62.5118468550703,62.673750838878,62.7998124018197
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Mozambique,MOZ,32.1372836259918,32.3819234395234,32.6274411492675,32.9902559073541,33.4177241517032,33.9044006416285,34.4499259401554,35.0536638047945,35.7149783148407,36.4332337447237
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Myanmar,MMR,29.7166821191682,29.8129165582094,29.9051727703437,29.993574050729,30.0782436945232,30.1593049968842,30.2368812529698,30.311095757938,30.3820718069466,30.4499084074136
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Namibia,NAM,45.5103554445325,46.1751725648784,46.8135799686288,47.4232814423189,48.0019807724839,48.547381745659,49.0571881483796,49.5291037671807,49.9545837830821,50.4088030252155
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Nauru,NRU,100,100,100,100,100,100,100,100,100,100
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Nepal,NPL,64.9510094249155,65.2895168835553,65.5768928085184,65.8104229225551,65.9873929484157,66.1050886088505,66.144235274522,66.2992968721053,66.5432933453944,66.772343163029
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Netherlands,NLD,90.2787737214621,90.5803239452777,91.1219700676602,92.6062472401044,93.8898028856479,94.2532277765935,94.6294783220315,94.9856177734136,95.3221682092129,95.6396517079336
Urban population (% of total population),SP.URB.TOTL.IN.ZS,New Caledonia,NCL,66.8278045547803,66.8902054658406,66.9683393293094,67.0588809757675,67.1574673707832,67.2747261065933,67.4130776539646,67.5720305021282,67.751522311337,67.9514695585577
Urban population (% of total population),SP.URB.TOTL.IN.ZS,New Zealand,NZL,85.1518763760531,84.691365594,84.1701025874108,83.8017846685577,83.804965871667,83.8138977095908,83.8299382585905,83.8547305017812,83.8898991461229,83.9370658833132
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Nicaragua,NIC,57.8149881864705,58.0043880782023,58.1892567408822,58.3683858659405,58.5405671448072,58.7045922689128,58.8592529296875,58.9954376220703,59.1250953674316,59.2628402709961
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Niger,NER,16.3035606587493,16.3898280543236,16.5036987906896,16.6449011799221,16.813146499685,17.0081420003794,17.2295936666686,17.477207007512,17.7506873295237,18.0497398450803
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Nigeria,NGA,55.7325682057138,56.541038793347,57.3486345560101,58.1553347527729,58.9611186427056,59.7659654848781,60.5698545383604,61.3727650622225,62.1746763155343,62.9755675573659
Urban population (% of total population),SP.URB.TOTL.IN.ZS,North America,NAC,80.6417223720746,80.5816899364942,80.5059159293977,80.4126136678733,80.2981427760977,80.2018989946434,80.2350393397056,80.2778760108654,80.3358741691711,80.4069097553513
Urban population (% of total population),SP.URB.TOTL.IN.ZS,North Macedonia,MKD,59.0700383784659,59.3823070989891,59.7437719356273,60.1580316016216,60.6286848102132,61.1593302746435,61.6841975628139,61.9530566607267,62.2518322545779,62.5645376928533
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Northern Mariana Islands,MNP,91.3254068507915,91.3990047853283,91.4720215898621,91.5444506155168,91.6162852134162,91.6908367362908,91.7842137303802,91.8785788645608,91.9754112887573,92.0747260922394
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Norway,NOR,81.2378240971353,81.6800003051758,81.9699745912375,82.2452112401723,82.4935894878281,82.7029885700532,82.8612877226956,82.9563661816034,83.0718560702166,83.3293737928469
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Not classified,INX,..,..,..,..,..,..,..,..,..,..
Urban population (% of total population),SP.URB.TOTL.IN.ZS,OECD members,OED,80.2234060840687,80.3858304019222,80.4525361907853,80.5375650291866,80.6506807759512,80.7381442404731,80.8557897295598,80.9495516047505,81.0542645072705,81.1859846310034
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Oman,OMN,77.3025363037955,77.7521362304688,78.3142260040136,78.9655839720276,79.5780017545962,80.0176378922722,80.1239942103569,80.0117053152301,79.5702973228932,79.4440302814714
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Other small states,OSS,53.0938477646158,53.2560302540443,53.4441254377598,53.6519140670653,53.8727328667505,54.0599291555754,54.2199717949652,54.4367375147273,54.7413384725346,54.9615544244478
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Pacific island small states,PSS,38.2258875864973,38.5106153371305,38.8043513180851,39.0330726122061,39.2708800377762,39.4509108653665,39.6583318985728,39.9427900823495,40.2526358335376,40.5632799632706
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Palau,PLW,80.388246269234,80.1089335766065,79.8284579022498,79.5520868568744,79.2803814152827,79.0796884006264,79.0890798782416,79.1134831712956,79.1531991438847,79.2095042878667
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Panama,PAN,65.5287232947981,65.5971555296656,65.6577712475758,65.7099285144924,65.752985396379,65.7862999591993,65.8092302689169,65.8211343914956,65.8601271176084,65.9958447685488
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Papua New Guinea,PNG,13.2341359836319,13.3653651942392,13.5249644881888,13.7125720532162,13.9278267446947,14.1703677185729,14.4398342822353,14.7358658260841,15.0581017891206,15.4061816403333
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Paraguay,PRY,61.3302768533263,62.0827613208606,62.9526389826574,63.9248988239553,64.9845298299929,66.116520986009,67.3058612772421,68.6396537819458,69.3466081733694,69.8622585886961
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Peru,PER,80.698277662669,81.4192362241943,82.1931650502403,82.6854929960921,83.1033003087105,83.5267437189637,83.9480118272361,84.3663554951194,84.7810255849745,85.1912729600355
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Philippines,PHL,51.1549047745227,51.9114748151175,52.6010482354344,53.2088897464754,53.7157859948017,54.1077719895977,54.4504102510776,54.7902343568327,55.1242716168851,55.4520983215477
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Poland,POL,60.3362886805635,60.2402284228997,60.145888199417,60.0533306480907,59.9626184068963,59.8738141138092,59.8096513205543,59.8315488048321,59.8859561370214,59.9705468695101
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Portugal,PRT,61.137469211538,61.1343011242723,61.1296726507436,61.1233069673808,61.114927250613,61.1042566768691,61.0951249296597,61.1259255772782,61.2048652633664,61.3281907341332
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Post-demographic dividend,PST,80.4010562437734,80.5121392394334,80.5730282090702,80.6378758071412,80.7013034408387,80.739043177135,80.8170538137498,80.93281887999,81.0611183167151,81.1548553401407
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Pre-demographic dividend,PRE,41.1924346504226,41.668181662663,42.1469262007013,42.615514020006,43.0464125369595,43.4966517345709,43.9651748532917,44.4479498791233,44.9432746652763,45.4412510416648
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Puerto Rico (US),PRI,93.7987161428303,93.8232738004303,93.8561953815964,93.8986961132283,93.9519912222253,94.0116144995587,94.0550712597302,94.1110923054937,94.1774359275881,94.2539505199436
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Qatar,QAT,98.9382407681154,98.9855265345423,99.0310125265978,99.0755684762244,99.1191696672067,99.1617913833034,99.203408908243,99.243997525719,99.2835325193835,99.3219891728394
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Romania,ROU,53.7071839518893,53.5528171972639,53.3648643239046,53.1445711571868,52.8931835224862,52.611947245178,52.2321512130811,52.1634832477272,52.1645747011867,52.1674778928768
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Russian Federation,RUS,74.275919065527,74.3703138709243,74.460036813029,74.5442926137992,74.6222859951926,74.6932216791674,74.7516840220252,74.8544893625017,74.9805047873279,75.1119136177067
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Rwanda,RWA,18.1953149858416,19.1213951786548,20.2477568101111,21.5418444579064,22.9711026997362,24.5029761132966,26.1049092762833,27.7806702737761,28.8555310645477,29.8849714294083
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Samoa,WSM,19.2340105383551,19.126462366749,18.9657191879831,18.7241267935467,18.4147344481283,18.0516608994722,17.5672426452007,17.5007949951039,17.5012799804602,17.5029115108018
Urban population (% of total population),SP.URB.TOTL.IN.ZS,San Marino,SMR,97.0999984741211,97.0999984741211,97.0999984741211,97.0999984741211,97.0999984741211,97.0999984741211,97.1035668453272,97.1141889380465,97.1317310361655,97.1560555881096
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Sao Tome and Principe,STP,67.3915710449219,67.5218887329102,67.6520004272461,67.7828826904297,67.9129943847656,68.0436706542969,68.1738967895508,68.3720919798341,68.6043921103568,68.8710170184884
